ID,LAND,TID,SITC,INDHOLD
2051,Hungary,2020,Kemikalier og relaterede produkter,1398548
2052,Hungary,2021,Kemikalier og relaterede produkter,1827027
2053,Uoplyst land,2018,Kemikalier og relaterede produkter,0
2054,Uoplyst land,2019,Kemikalier og relaterede produkter,0
2055,Uoplyst land,2020,Kemikalier og relaterede produkter,0
2056,Uoplyst land,2021,Kemikalier og relaterede produkter,0
2057,Uoplyst land 3. Lande,2018,Kemikalier og relaterede produkter,1340
2058,Uoplyst land 3. Lande,2019,Kemikalier og relaterede produkter,12539
2059,Uoplyst land 3. Lande,2020,Kemikalier og relaterede produkter,2315
2060,Uoplyst land 3. Lande,2021,Kemikalier og relaterede produkter,15898
2061,Uoplyst land EU-lande,2018,Kemikalier og relaterede produkter,0
2062,Uoplyst land EU-lande,2019,Kemikalier og relaterede produkter,0
2063,Uoplyst land EU-lande,2020,Kemikalier og relaterede produkter,0
2064,Uoplyst land EU-lande,2021,Kemikalier og relaterede produkter,0
2065,Uruguay,2018,Kemikalier og relaterede produkter,1646
2066,Uruguay,2019,Kemikalier og relaterede produkter,1950
2067,Uruguay,2020,Kemikalier og relaterede produkter,971
2068,Uruguay,2021,Kemikalier og relaterede produkter,2695
2069,Uzbekistan,2018,Kemikalier og relaterede produkter,0
2070,Uzbekistan,2019,Kemikalier og relaterede produkter,0
2071,Uzbekistan,2020,Kemikalier og relaterede produkter,0
2072,Uzbekistan,2021,Kemikalier og relaterede produkter,0
2073,Vanuatu,2018,Kemikalier og relaterede produkter,0
2074,Vanuatu,2019,Kemikalier og relaterede produkter,0
2075,Vanuatu,2020,Kemikalier og relaterede produkter,0
2076,Vanuatu,2021,Kemikalier og relaterede produkter,2
2077,Vatican City State,2018,Kemikalier og relaterede produkter,0
2078,Vatican City State,2019,Kemikalier og relaterede produkter,0
2079,Vatican City State,2020,Kemikalier og relaterede produkter,0
2080,Vatican City State,2021,Kemikalier og relaterede produkter,0
2081,Venezuela,2018,Kemikalier og relaterede produkter,0
2082,Venezuela,2019,Kemikalier og relaterede produkter,0
2083,Venezuela,2020,Kemikalier og relaterede produkter,0
2084,Venezuela,2021,Kemikalier og relaterede produkter,16
2085,West Bank and Gaza,2018,Kemikalier og relaterede produkter,0
2086,West Bank and Gaza,2019,Kemikalier og relaterede produkter,0
2087,West Bank and Gaza,2020,Kemikalier og relaterede produkter,0
2088,West Bank and Gaza,2021,Kemikalier og relaterede produkter,0
2089,West Indies,2018,Kemikalier og relaterede produkter,0
2090,West Indies,2019,Kemikalier og relaterede produkter,0
2091,West Indies,2020,Kemikalier og relaterede produkter,0
2092,West Indies,2021,Kemikalier og relaterede produkter,0
2093,W. Sahara,2018,Kemikalier og relaterede produkter,0
2094,W. Sahara,2019,Kemikalier og relaterede produkter,0
2095,W. Sahara,2020,Kemikalier og relaterede produkter,0
2096,W. Sahara,2021,Kemikalier og relaterede produkter,0
2097,Vietnam,2018,Kemikalier og relaterede produkter,16967
2098,Vietnam,2019,Kemikalier og relaterede produkter,9494
2099,Vietnam,2020,Kemikalier og relaterede produkter,23923
2100,Vietnam,2021,Kemikalier og relaterede produkter,29868
2101,Wallis and Futuna,2018,Kemikalier og relaterede produkter,0
2102,Wallis and Futuna,2019,Kemikalier og relaterede produkter,0
2103,Wallis and Futuna,2020,Kemikalier og relaterede produkter,0
2104,Wallis and Futuna,2021,Kemikalier og relaterede produkter,0
2105,Yemen,2018,Kemikalier og relaterede produkter,0
2106,Yemen,2019,Kemikalier og relaterede produkter,0
2107,Yemen,2020,Kemikalier og relaterede produkter,0
2108,Yemen,2021,Kemikalier og relaterede produkter,0
2109,Zambia,2018,Kemikalier og relaterede produkter,2
2110,Zambia,2019,Kemikalier og relaterede produkter,0
2111,Zambia,2020,Kemikalier og relaterede produkter,3193
2112,Zambia,2021,Kemikalier og relaterede produkter,0
2113,Zimbabwe,2018,Kemikalier og relaterede produkter,0
2114,Zimbabwe,2019,Kemikalier og relaterede produkter,0
2115,Zimbabwe,2020,Kemikalier og relaterede produkter,0
2116,Zimbabwe,2021,Kemikalier og relaterede produkter,0
2117,Eq. Guinea,2018,Kemikalier og relaterede produkter,0
2118,Eq. Guinea,2019,Kemikalier og relaterede produkter,0
2119,Eq. Guinea,2020,Kemikalier og relaterede produkter,0
2120,Eq. Guinea,2021,Kemikalier og relaterede produkter,0
2121,Austria,2018,Kemikalier og relaterede produkter,972762
2122,Austria,2019,Kemikalier og relaterede produkter,1111567
2123,Austria,2020,Kemikalier og relaterede produkter,1638371
2124,Austria,2021,Kemikalier og relaterede produkter,1851216
2125,Austria,2018,Kemikalier og relaterede produkter,13
2126,Austria,2019,Kemikalier og relaterede produkter,66
2127,Austria,2020,Kemikalier og relaterede produkter,59
2128,Austria,2021,Kemikalier og relaterede produkter,86
2129,Afghanistan,2018,"levende dyr, fødevarer, drikkevarer og tobak",59
2130,Afghanistan,2019,"levende dyr, fødevarer, drikkevarer og tobak",115625
2131,Afghanistan,2020,"levende dyr, fødevarer, drikkevarer og tobak",120
2132,Afghanistan,2021,"levende dyr, fødevarer, drikkevarer og tobak",434
2133,Albania,2018,"levende dyr, fødevarer, drikkevarer og tobak",3997
2134,Albania,2019,"levende dyr, fødevarer, drikkevarer og tobak",3454
2135,Albania,2020,"levende dyr, fødevarer, drikkevarer og tobak",2228
2136,Albania,2021,"levende dyr, fødevarer, drikkevarer og tobak",3159
2137,Algeria,2018,"levende dyr, fødevarer, drikkevarer og tobak",802
2138,Algeria,2019,"levende dyr, fødevarer, drikkevarer og tobak",519
2139,Algeria,2020,"levende dyr, fødevarer, drikkevarer og tobak",1625
2140,Algeria,2021,"levende dyr, fødevarer, drikkevarer og tobak",969
2141,United States of America,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2142,United States of America,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2143,United States of America,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2144,United States of America,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2145,United States of America,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2146,United States of America,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2147,United States of America,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2148,United States of America,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2149,United States of America,2018,"levende dyr, fødevarer, drikkevarer og tobak",19
2150,United States of America,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2151,United States of America,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2152,United States of America,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2153,Andorra,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2154,Andorra,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2155,Andorra,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2156,Andorra,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2157,Angola,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2158,Angola,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2159,Angola,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2160,Angola,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2161,Anguilla,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2162,Anguilla,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2163,Anguilla,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2164,Anguilla,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2165,Antarctica,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2166,Antarctica,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2167,Antarctica,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2168,Antarctica,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2169,Antigua and Barbuda,2018,"levende dyr, fødevarer, drikkevarer og tobak",5838
2170,Antigua and Barbuda,2019,"levende dyr, fødevarer, drikkevarer og tobak",900
2171,Antigua and Barbuda,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2172,Antigua and Barbuda,2021,"levende dyr, fødevarer, drikkevarer og tobak",6778
2173,Argentina,2018,"levende dyr, fødevarer, drikkevarer og tobak",1464655
2174,Argentina,2019,"levende dyr, fødevarer, drikkevarer og tobak",1459545
2175,Argentina,2020,"levende dyr, fødevarer, drikkevarer og tobak",1379319
2176,Argentina,2021,"levende dyr, fødevarer, drikkevarer og tobak",1073895
2177,Armenia,2018,"levende dyr, fødevarer, drikkevarer og tobak",4480
2178,Armenia,2019,"levende dyr, fødevarer, drikkevarer og tobak",566
2179,Armenia,2020,"levende dyr, fødevarer, drikkevarer og tobak",2
2180,Armenia,2021,"levende dyr, fødevarer, drikkevarer og tobak",1176
2181,Aruba,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2182,Aruba,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2183,Aruba,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2184,Aruba,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2185,Azerbaijan,2018,"levende dyr, fødevarer, drikkevarer og tobak",788
2186,Azerbaijan,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2187,Azerbaijan,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2188,Azerbaijan,2021,"levende dyr, fødevarer, drikkevarer og tobak",345
2189,Australia,2018,"levende dyr, fødevarer, drikkevarer og tobak",244639
2190,Australia,2019,"levende dyr, fødevarer, drikkevarer og tobak",338186
2191,Australia,2020,"levende dyr, fødevarer, drikkevarer og tobak",286806
2192,Australia,2021,"levende dyr, fødevarer, drikkevarer og tobak",434368
2193,Australia,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2194,Australia,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2195,Australia,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2196,Australia,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2197,Bahamas,2018,"levende dyr, fødevarer, drikkevarer og tobak",32668
2198,Bahamas,2019,"levende dyr, fødevarer, drikkevarer og tobak",33938
2199,Bahamas,2020,"levende dyr, fødevarer, drikkevarer og tobak",1
2200,Bahamas,2021,"levende dyr, fødevarer, drikkevarer og tobak",2
2201,Bahrain,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2202,Bahrain,2019,"levende dyr, fødevarer, drikkevarer og tobak",1
2203,Bahrain,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2204,Bahrain,2021,"levende dyr, fødevarer, drikkevarer og tobak",14
2205,Bangladesh,2018,"levende dyr, fødevarer, drikkevarer og tobak",50961
2206,Bangladesh,2019,"levende dyr, fødevarer, drikkevarer og tobak",52412
2207,Bangladesh,2020,"levende dyr, fødevarer, drikkevarer og tobak",45503
2208,Bangladesh,2021,"levende dyr, fødevarer, drikkevarer og tobak",39980
2209,Barbados,2018,"levende dyr, fødevarer, drikkevarer og tobak",12
2210,Barbados,2019,"levende dyr, fødevarer, drikkevarer og tobak",5
2211,Barbados,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2212,Barbados,2021,"levende dyr, fødevarer, drikkevarer og tobak",4
2213,Belarus,2018,"levende dyr, fødevarer, drikkevarer og tobak",54381
2214,Belarus,2019,"levende dyr, fødevarer, drikkevarer og tobak",33417
2215,Belarus,2020,"levende dyr, fødevarer, drikkevarer og tobak",45258
2216,Belarus,2021,"levende dyr, fødevarer, drikkevarer og tobak",122243
2217,Belgium,2018,"levende dyr, fødevarer, drikkevarer og tobak",2185190
2218,Belgium,2019,"levende dyr, fødevarer, drikkevarer og tobak",2339843
2219,Belgium,2020,"levende dyr, fødevarer, drikkevarer og tobak",2343493
2220,Belgium,2021,"levende dyr, fødevarer, drikkevarer og tobak",2598677
2221,Belize,2018,"levende dyr, fødevarer, drikkevarer og tobak",9549
2222,Belize,2019,"levende dyr, fødevarer, drikkevarer og tobak",552
2223,Belize,2020,"levende dyr, fødevarer, drikkevarer og tobak",152
2224,Belize,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2225,Benin,2018,"levende dyr, fødevarer, drikkevarer og tobak",193381
2226,Benin,2019,"levende dyr, fødevarer, drikkevarer og tobak",219968
2227,Benin,2020,"levende dyr, fødevarer, drikkevarer og tobak",311089
2228,Benin,2021,"levende dyr, fødevarer, drikkevarer og tobak",93864
2229,Bermuda,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2230,Bermuda,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2231,Bermuda,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2232,Bermuda,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2233,Bhutan,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2234,Bhutan,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2235,Bhutan,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2236,Bhutan,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2237,Bolivia,2018,"levende dyr, fødevarer, drikkevarer og tobak",8788
2238,Bolivia,2019,"levende dyr, fødevarer, drikkevarer og tobak",3059
2239,Bolivia,2020,"levende dyr, fødevarer, drikkevarer og tobak",3145
2240,Bolivia,2021,"levende dyr, fødevarer, drikkevarer og tobak",4140
2241,"Boanire, Sint Eustatius and Saba",2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2242,"Boanire, Sint Eustatius and Saba",2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2243,"Boanire, Sint Eustatius and Saba",2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2244,"Boanire, Sint Eustatius and Saba",2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2245,Bosnia and Herz.,2018,"levende dyr, fødevarer, drikkevarer og tobak",9041
2246,Bosnia and Herz.,2019,"levende dyr, fødevarer, drikkevarer og tobak",8036
2247,Bosnia and Herz.,2020,"levende dyr, fødevarer, drikkevarer og tobak",7548
2248,Bosnia and Herz.,2021,"levende dyr, fødevarer, drikkevarer og tobak",6232
2249,Botswana,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2250,Botswana,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2251,Botswana,2020,"levende dyr, fødevarer, drikkevarer og tobak",1
2252,Botswana,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2253,Bouvet Island,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2254,Bouvet Island,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2255,Bouvet Island,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2256,Bouvet Island,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2257,Brazil,2018,"levende dyr, fødevarer, drikkevarer og tobak",784557
2258,Brazil,2019,"levende dyr, fødevarer, drikkevarer og tobak",775161
2259,Brazil,2020,"levende dyr, fødevarer, drikkevarer og tobak",912483
2260,Brazil,2021,"levende dyr, fødevarer, drikkevarer og tobak",1234228
2261,United Kingdom,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2262,United Kingdom,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2263,United Kingdom,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2264,United Kingdom,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2265,United Kingdom,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2266,United Kingdom,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2267,United Kingdom,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2268,United Kingdom,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2269,United Kingdom,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2270,United Kingdom,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2271,United Kingdom,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2272,United Kingdom,2021,"levende dyr, fødevarer, drikkevarer og tobak",322
2273,Brunei,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2274,Brunei,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2275,Brunei,2020,"levende dyr, fødevarer, drikkevarer og tobak",0
2276,Brunei,2021,"levende dyr, fødevarer, drikkevarer og tobak",0
2277,Bulgaria,2018,"levende dyr, fødevarer, drikkevarer og tobak",87783
2278,Bulgaria,2019,"levende dyr, fødevarer, drikkevarer og tobak",74940
2279,Bulgaria,2020,"levende dyr, fødevarer, drikkevarer og tobak",91130
2280,Bulgaria,2021,"levende dyr, fødevarer, drikkevarer og tobak",138330
2281,Burkina Faso,2018,"levende dyr, fødevarer, drikkevarer og tobak",106469
2282,Burkina Faso,2019,"levende dyr, fødevarer, drikkevarer og tobak",185064
2283,Burkina Faso,2020,"levende dyr, fødevarer, drikkevarer og tobak",177190
2284,Burkina Faso,2021,"levende dyr, fødevarer, drikkevarer og tobak",109499
2285,Burundi,2018,"levende dyr, fødevarer, drikkevarer og tobak",1434
2286,Burundi,2019,"levende dyr, fødevarer, drikkevarer og tobak",8648
2287,Burundi,2020,"levende dyr, fødevarer, drikkevarer og tobak",11061
2288,Burundi,2021,"levende dyr, fødevarer, drikkevarer og tobak",6004
2289,Cambodia,2018,"levende dyr, fødevarer, drikkevarer og tobak",26786
2290,Cambodia,2019,"levende dyr, fødevarer, drikkevarer og tobak",33327
2291,Cambodia,2020,"levende dyr, fødevarer, drikkevarer og tobak",25415
2292,Cambodia,2021,"levende dyr, fødevarer, drikkevarer og tobak",20832
2293,Cameroon,2018,"levende dyr, fødevarer, drikkevarer og tobak",0
2294,Cameroon,2019,"levende dyr, fødevarer, drikkevarer og tobak",0
2295,Cameroon,2020,"levende dyr, fødevarer, drikkevarer og tobak",2098
2296,Cameroon,2021,"levende dyr, fødevarer, drikkevarer og tobak",1452
2297,Canada,2018,"levende dyr, fødevarer, drikkevarer og tobak",977911
